Flavor,7
Tartaric acid,7
Sorbitol,3
Carboxymethylcellulose sodium,6
Water purified,13
Budesonide,1
Oleic acid,3
Trichloromonofluoromethane,13
Dichlorodifluoromethane,13
Dichlorotetrafluoroethane,13
Butamirate citrate,1
Citric acid,10
Sorbitol,3
Glycerol,9
Saccharin sodium,12
Sodium benzoate,10
Flavor,7
Sodium hydroxide,13
Water purified,13
Caffeine,1
Citric acid,10
Sodium citrate,10
Water purified,13
Salmon calcitonin,1
Sodium chloride,13
Benzalkonium chloride,6
Hydrochloric acid,13
Water purified,13
Calcium carbonate,1
Water purified,13
Sorbitol,3
Xanthan gum,8
Hydroxyethylcellulose,8
Magnesium hydroxide,3
Flavor,7
Saccharin sodium,12
Guar gum,3
Glucose,12
Glycerol,9
Calcium iodide,1
Ascorbic acid,1
Sucrose,3
Saccharin sodium,12
Cyclamate sodium,12
Flavor,7
Ethanol,3
Isoproterenol sulfate,1
Dye,5
Flavor,7
Water purified,13
Carbamazepine,1
Propylene glycol,3
Kollidon 90F,3
Saccharin sodium,12
Sodium citrate,10
Sorbitol,3
Kollidon CL-M,3
Water purified,13
Carbetapentane tannate,1
Chlorpheniramine tannate,1
Pectin,1
Kaolin,1
Magnesium aluminium silicate,6
Benzoic acid,10
Methyl paraben,10
Sucrose,3
Saccharin sodium,12
Glycerol,9
Flavor,7
Dye,5
Dye,5
Dye,5
Sodium hydroxide,13
Deionized purified water,13
Coenzyme Q10,1
Lutrol E 400,3
Cremophor RH 40,3
Preservative,10
Water purified,13
Carnitine,1
Cefaclor,1
Silicone emulsion,3
Xanthan gum,8
Starch,3
Erythrosine aluminum lake,5
Flavor,7
Sodium lauryl sulfate,13
Methylcellulose,3
Sucrose,3
Cefpodoxime proxetil,1
Sucrose,3
Mannitol,3
Saccharin sodium,12
Hydroxypropyl cellulose,3
Dye,5
Ethylenediamine tetraacetate disodium,9
Flavor,7
Water purified,13
R-Cefuroxime axetil,1
Sorbitol,3
Saccharin sodium,12
Water purified,13
Cetirizine hydrochloride,1
Maltitol,12
Sorbitol,3
Sodium citrate,10
Propylene glycol,3
Methyl paraben,10
Propyl paraben,10
Saccharin sodium,12
Flavor,7
Water purified,13
Ipecac fluid extract,1
Chlophedianol hydrochloride,1
Ephedrine hydrochloride,1
Ammonium chloride,1
Carbinoxamine maleate,1
Methyl paraben,10
Propyl paraben,10
Tolu balsam,1
Saccharin sodium,12
Sucrose,3
Glucose,12
Sorbitol,3
Ethanol,3
Dye,5
Flavor,7
Propylene glycol,3
HyFlo filter aid,8
Water purified,13
Chloramphenicol palmitate,1
Lutrol E 400,3
Cremophor RH 40,3
Sucrose,3
Water purified,13
Water purified,13
Chloramphenicol palmitate,1
Lutrol E 400,3
Cremophor RH 40,3
Sucrose,3
Preservative,10
Water purified,13
Chloramphenicol,1
Kollidon 25,3
Preservative,10
Water purified,13
Chloramphenicol palmitate,1
Lutrol E 400,3
Cremophor RH 40,3
Sucrose,3
Water purified,13
Water purified,13
Chloramphenicol palmitate,1
Lutrol E 400,3
Cremophor RH 40,3
Sucrose,3
Water purified,13
Water purified,13
Chlorhexidine diacetate,1
Propylene glycol,3
Lutrol F 127,3
Water purified,13
Chlorpheniramine maleate,1
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Citric acid,10
Sodium citrate,10
Flavor,7
Water purified,13
Ciclopirox,1
Ethyl acetate,3
Butyl monoester of poly(methylvinyl ether/maleic acid) in isopropyl alcohol,13
Isopropanol,3
Cimetidine,1
Ethanol,3
Methyl paraben,10
Propyl paraben,10
Pluronic F68,3
Propylene glycol,3
Saccharin sodium,12
Sodium chloride,13
Disodium hydrogen phosphate,2
Sorbitol,3
Sucrose,3
Dye,5
Flavor,7
Sweetener,12
Water purified,13
Ciprofloxacin,1
Hydrocortisone,1
Polysorbate 80,3
Polyvinyl alcohol,3
Phospholipon 90H,6
Benzyl alcohol,3
Acetic acid glacial,13
Sodium acetate trihydrate,13
Sodium chloride,13
Hydrochloric acid,13
Sodium hydroxide,13
Water purified,13
Clarithromycin,1
Carbopol 974P,3
Polyvinyl pyrrolidone,6
Water purified,13
Hydroxypropylmethylcellulose,4
Castor oil,9
Acetone,3
Ethanol,3
Potassium sorbate,10
Sucrose,3
Maltodextrin,7
Xanthan gum,8
Flavor,7
Silicon dioxide,9
Citric acid,10
Titanium dioxide,5
Clotrimazole,1
Cremophor RH 40,3
Preservative,10
Ethanol,3
Water purified,13
Clotrimazole,1
Cremophor RH 40,3
Preservative,10
Ethanol,3
Water purified,13
Trimethoprim,1
Sulfamethoxazole,1
Magnesium aluminium silicate,6
Carboxymethylcellulose sodium,6
Glycerol,9
Propylene glycol,3
Polyvinyl pyrrolidone,6
Polysorbate 80,3
Silicon dioxide,9
Sorbitol,3
Saccharin sodium,12
Citric acid,10
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Dye,5
Dye,5
Flavor,7
Water purified,13
Kollidon CL-M,3
Sorbitol,3
Kollidon 90F,3
Preservative,10
Flavor,7
Water purified,13
Cyclosporin,1
Ethanol,3
Olive oil,9
Labrafil M 1944CS,3
Dextromethorphan,1
Chlorpheniramine maleate,1
Vehicle,13
Saccharin sodium,12
Flavor,7
Ammonium glycyrrhizinate,12
Dextromethorphan hydrobromide,1
Pseudoephedrine hydrochloride,1
Chlorpheniramine maleate,1
Sorbitol,3
Saccharin sodium,12
Hydroxyethylcellulose,8
Sodium benzoate,10
Flavor,7
Trisodium citrate,10
Deionized purified water,13
Dextromethorphan,1
Vehicle,13
Sodium metabisulfite,10
Edetate disodium,9
Saccharin sodium,12
Ammonium glycyrrhizinate,12
Acesulfame,12
Flavor,7
Vehicle,13
Dextromethorphan,1
Flavor,7
Dextromethorphan hydrobromide,1
Pseudoephedrine hydrochloride,1
Chlorpheniramine maleate,1
Sorbitol,3
Saccharin sodium,12
Hydroxyethylcellulose,8
Sodium benzoate,10
Flavor,7
Trisodium citrate,10
Deionized purified water,13
Dextromethorphan,1
Vehicle,13
Saccharin sodium,12
Flavor,7
Ammonium glycyrrhizinate,12
Diazepam,1
Benzoic acid,10
Ethanol,3
Propylene glycol,3
Sodium benzoate,10
Benzyl alcohol,3
Water purified,13
Diclofenac sodium,1
Kollidon 30,3
Cremophor RH 40,3
Sucrose,3
Water purified,13
Dihydroergotamine mesylate,1
Glycerol,9
Ethanol,3
Methanesulfonic acid,3
Sodium hydroxide,13
Water purified,13
Nitrogen,13
Ammonium chloride,1
Flavor,7
Citric acid,10
Diphenhydramine hydrochloride,1
Ethanol,3
Glycerol,9
Menthol,7
Flavor,7
Saccharin sodium,12
Sodium benzoate,10
Sugar,12
Water purified,13
Diphenhydramine hydrochloride,1
Maltitol,12
Sodium benzoate,10
Citric acid,10
Sodium citrate,10
Saccharin sodium,12
Propylene glycol,3
Menthol,7
Flavor,7
Water purified,13
Carboxymethylcellulose sodium,6
Dye,5
Sucrose,3
Sodium citrate,10
Magnesium aluminium silicate,6
Water purified,13
Erythromycin,1
Flavor,7
Polyethylene glycol 400,3
Erythromycin,1
Acetone,3
Ethanol,3
Nitrogen,13
Ethchlorvynol,1
Polyethylene glycol 400,3
Gelatin,3
Acetone,3
Water purified,13
Menthol,1
Sodium stearoyl lactylate,9
Polyethylene glycol 20 hydrogenated lanolin,3
Ritasynt IP,3
"Cetearyl alcohol, polysorbate 60, Polyethylene glycol 15 stearate, and steareth-20 (Ritachol 1000)",3
Eucalyptol,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Eucalyptol,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Ferrous sulfate,1
Sucrose,3
Maltitol,12
Citric acid,10
Dye,5
Flavor,7
Potassium sorbate,10
Saccharin sodium,12
Water purified,13
Ferrous sulfate,1
Sucrose,3
Maltitol,12
Citric acid,10
Dye,5
Flavor,7
Water purified,13
Furosemide,1
Methyl paraben,10
Propyl paraben,10
Sorbitol,3
Glycerol,9
Propylene glycol,3
Dye,5
Flavor,7
Sodium hydroxide,13
Water purified,13
Fir needle oil,1
Camphora,9
Cremophor RH 40,3
Ethanol,3
Water purified,13
Polysorbate 20,3
Menthol,7
Alpha-Bisabolol,1
Disodium undecylenamido MEA-sulfosuccinate,3
Perfume,7
Deionized purified water,13
Preservative,10
Dye,5
Polawax A31,3
Propylene glycol,3
Ethanol,3
Gramicidin,1
Cremophor RH 40,3
Ethanol,3
Preservative,10
Water purified,13
Guaifenesin,1
Sucrose,3
Glucose,12
Sorbitol,3
Saccharin sodium,12
Sodium benzoate,10
Pseudoephedrine hydrochloride,1
Carbinoxamine maleate,1
Chlophedianol hydrochloride,1
Dye,5
Dye,5
Hydrochloric acid,13
Menthol,7
Flavor,7
Oil orange terpeneless No. 54125,7
Ethanol,3
HyFlo filter aid,8
Water purified,13
Haloperidol,1
Lactic acid,13
Propyl paraben,10
Methyl paraben,10
Sodium hydroxide,13
Water purified,13
Nitrogen,13
Lactic acid,13
Hyoscine butylbromide,1
Sugar,12
Methyl paraben,10
Propyl paraben,10
Sorbitol,3
Saccharin sodium,12
Sodium chloride,13
Sodium chloride,13
Sodium citrate,10
Flavor,7
Water purified,13
Vehicle,13
Ibuprofen,1
Ibuprofen,1
Sucrose,3
Sodium benzoate,10
Saccharin sodium,12
Edetate disodium,9
Glycerol,9
Sorbitol,3
Xanthan gum,8
Microcrystalline cellulose,3
Polysorbate 80,3
Citric acid,10
Dye,5
Flavor,7
Water purified,13
Propyl paraben,10
Methyl paraben,10
Sorbitol,3
Citric acid,10
Iron sulfate,1
Sodium metabisulfite,10
Flavor,7
Ethanol,3
Dye,5
Sodium hydroxide,13
Water purified,13
HyFlo filter aid,8
Liquid nitrogen,13
Carbon dioxide,13
Glycerol,9
Methyl paraben,10
Propyl paraben,10
Sorbitol,3
Xanthan gum,8
Sucrose,3
Saccharin sodium,12
Iron polystyrene sulfonate,1
Ascorbic acid,1
Flavor,7
Sodium hydroxide,13
Dye,5
Water purified,13
Ibuprofen,1
Cremophor RH 40,3
Preservative,10
Water purified,13
Ibuprofen,1
Sucrose,3
Kollidon CL-M,3
Kollidon 90F,3
Sodium citrate,10
Water purified,13
Ibuprofen,1
Cremophor RH 40,3
Lutrol F 68,3
Preservative,10
Water purified,13
Ibuprofen,1
Domperidone maleate,1
Cellulose,3
Glycerol,9
Sorbitol,3
Kaolin,1
Polysorbate 80,3
Water purified,13
Insulin,1
Brij 98,9
Sodium lauryl sulfate,13
Ethanol,3
"HFA 134a (1,1,1,2-tetrafluoroethane)",13
Glucose,12
Glycerol,9
Calcium iodide,1
Ascorbic acid,10
Sucrose,3
Saccharin sodium,12
Cyclamate sodium,12
Flavor,7
Ethanol,3
Isoproterenol sulfate,1
Dye,5
Flavor,7
Water purified,13
Methyl paraben,10
Propyl paraben,10
Magnesium aluminium silicate,6
Kaolin,1
Pectin,1
Carboxymethylcellulose sodium,6
Cyclamate calcium,12
Saccharin calcium,3
Flavor,7
Water purified,13
Citric acid,10
Aluminium hydroxide,1
Methyl paraben,10
Propyl paraben,10
Magnesium aluminium silicate,6
Kaolin,1
Pectin,1
Carboxymethylcellulose sodium,6
Cyclamate calcium,12
Saccharin calcium,3
Flavor,7
Water purified,13
Citric acid,10
Methyl paraben,10
Propyl paraben,10
Magnesium aluminium silicate,6
Kaolin,1
Pectin,1
Carboxymethylcellulose sodium,6
Cyclamate calcium,12
Saccharin calcium,3
Flavor,7
Vehicle,13
Ketoprofen,1
Perfume,7
Ketotifen hydrogen fumarate,1
Flavor,7
Propyl paraben,10
Methyl paraben,10
Citric acid,10
Disodium hydrogen phosphate,2
Ethanol,3
Sucrose,3
Sorbitol,3
Water purified,13
Loratadine,1
Sucrose,3
Sodium benzoate,10
Saccharin sodium,12
Citric acid,10
Glycerol,9
Propylene glycol,3
Hydrochloric acid,13
Flavor,7
Water purified,13
Magaldrate,1
Kollidon CL-M,3
Sorbitol,3
Flavor,7
Kollidon 90F,3
Saccharin sodium,12
Water purified,13
Magaldrate,1
Kollidon CL-M,3
Kollidon 90F,3
Flavor,7
Saccharin sodium,12
Preservative,10
Water purified,13
Water purified,13
Methyl paraben,10
Propyl paraben,10
Benzoic acid,10
Saccharin sodium,12
Magaldrate,1
Sorbitol,3
Silicon dioxide,9
Citric acid,10
Dimethyl polysiloxane emulsion,9
Flavor,7
Glycerol,9
Potassium citrate,3
Xanthan gum,8
Mebendazole,1
Methyl paraben,10
Propyl paraben,10
Propylene glycol,3
Sodium citrate,10
Saccharin sodium,12
Citric acid,10
Microcrystalline cellulose,3
Carboxymethylcellulose sodium,6
Polysorbate 80,3
Flavor,7
Water purified,13
Mebendazole,1
Lutrol F 127,3
Methyl paraben,10
Propyl paraben,10
Water purified,13
Megestrol acetate,1
Glycerol,9
Sorbitol,3
Polysorbate 80,3
Xanthan gum,8
Sodium benzoate,10
Sodium citrate,10
Sucrose,3
Flavor,7
Water purified,13
Vehicle,13
Menthol,1
Benzocaine,1
Eucalyptol,7
Saccharin sodium,12
Ammonium glycyrrhizinate,12
Flavor,7
Menthol,1
Eucalyptol,7
Cremophor RH 40,3
Saccharin sodium,12
Sodium citrate,10
Citric acid,10
Lutrol F 127,3
Ethanol,3
Dye,5
Water purified,13
Metformin hydrochloride,1
Xylitol,3
Potassium bicarbonate,6
Potassium sorbate,10
Saccharin sodium,12
Hydrochloric acid,13
Flavor,7
Water purified,13
Metoclopramide hydrochloride,1
Saccharin sodium,12
Sorbic acid,10
Sodium disulfite,10
Cremophor RH 40,3
Sodium citrate,10
Citric acid,10
Water purified,13
Hydroxyethylcellulose,8
Methyl paraben,10
Propyl paraben,10
Sorbic acid,10
Citric acid,10
Sodium citrate,10
Saccharin sodium,12
Metoclopramide hydrochloride,1
Ethanol,3
Propylene glycol,3
Flavor,7
Flavor,7
Water purified,13
Metronidazole,1
Methyl paraben,10
Propyl paraben,10
Sucrose,3
Saccharin sodium,12
Sodium phosphate,2
Magnesium aluminium silicate,6
Microcrystalline cellulose,3
Propylene glycol,3
Flavor,7
Water purified,13
Mint oil,1
Menthol,1
Eucalyptol,7
Alpha-Bisabolol,1
Thymian oil,10
Cremophor RH 40,3
Saccharin sodium,12
Sodium citrate,10
Citric acid,10
Sodium fluoride,13
Glycerol,9
Lutrol F 127,3
Salicylic acid,10
Benzoic acid,10
Sorbitol,3
Ethanol,3
Dye,5
Water purified,13
Peppermint oil,1
Cremophor RH 40,3
Ethanol,3
Water purified,13
Monosulfiram,1
Dispersol,3
Methylated spirit,3
Vitamin A,1
Vitamin D,1
Vitamin E,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Water purified,13
Sucrose,3
Methyl paraben,10
Citric acid,10
Glycerol,9
Calcium gluconate,1
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Sorbic acid,10
Propylene glycol,3
Vitamin A,1
Vitamin D3,1
Vitamin E,1
Cremophor RH 40,3
Methyl paraben,10
Water purified,13
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Nicotinamide,1
Sodium bisulfite,10
Propylene glycol,3
Hydrochloric acid,13
Vitamin A,1
Vitamin D,1
Vitamin E,1
Ascorbic acid,1
Thiamine hydrochloride,1
Pyridoxine hydrochloride,1
Nicotinamide,1
Cyanocobalamine,1
Riboflavin sodium phosphate,1
Poloxyl 20 cetostearyl ether,3
Polysorbate 80,3
Edetate disodium,9
Sodium hydroxide,13
Saccharin sodium,12
Glycerol,9
Sorbitol,3
Propylene glycol,3
Flavor,7
Water purified,13
Glycerol,9
Nicotinamide,1
Riboflavin sodium phosphate,1
Methyl paraben,10
Benzoic acid,10
Saccharin sodium,12
Thiamine hydrochloride,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Oil orange terpeneless No. 54125,7
Ethanol,3
Polysorbate 80,3
Polysorbate 80,3
Vitamin D,1
Vitamin A,1
Water purified,13
Carbon dioxide,13
Vitamin A,1
Vitamin D,1
Vitamin E,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Water purified,13
Sucrose,3
Methyl paraben,10
Citric acid,10
Glycerol,9
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Nicotinamide,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Sorbic acid,10
Propylene glycol,3
Vitamin A,1
Vitamin D3,1
Butylhydroxytoluene,10
Cremophor RH 40,3
Methyl paraben,10
Water purified,13
Thiamine hydrochloride,1
Riboflavin sodium phosphate,1
Pyridoxine hydrochloride,1
Ascorbic acid,1
Sugar,12
Niacin,1
Riboflavin sodium phosphate,1
Methyl paraben,1
Benzoic acid,10
Vitamin E,1
Vitamin D,1
Vitamin A,1
Ascorbic acid,1
Thiamine hydrochloride,1
Pyridoxine hydrochloride,1
Fluoride,1
Flavor,7
Oil orange terpeneless No. 54125,7
Ethanol,3
Water purified,13
Hydrochloric acid,13
Sodium hydroxide,13
Carbon dioxide,13
Nimesulide,1
Sucrose,3
Propylene glycol,3
Methyl paraben,10
Propyl paraben,10
Propyl paraben,10
Edetate disodium,9
Sodium citrate,10
Sorbitol,3
Carboxymethylcellulose sodium,6
Silicon dioxide,9
Citric acid,10
Hydroxypropylmethylcellulose,4
Simethicone,1
Flavor,7
Water purified,13
Norephedrine hydrochloride,1
Parabens,10
Saccharin sodium,12
Kollidon 90F,3
Sorbitol,3
Water purified,13
Norephedrine hydrochloride,1
Parabens,10
Saccharin sodium,12
Kollidon 90F,3
Sorbitol,3
Water purified,13
Nystatin,1
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Sorbitol,3
Microcrystalline cellulose,3
Glycerol,9
Carboxymethylcellulose sodium,6
Polysorbate 80,3
Saccharin sodium,12
Flavor,7
Ethanol,3
Sodium hydroxide,13
Hydrochloric acid,13
Water purified,13
Nystatin,1
Kollidon CL-M,3
Kollidon 90F,3
Sorbitol,3
Citric acid,10
Water purified,13
Ofloxacin,1
Vehicle,13
Perfume,7
Omeprazole,1
Vehicle,13
Sodium metabisulfite,10
Edetate disodium,9
Saccharin sodium,12
Monoammonium glycerhizzinate,12
Acesulfame,12
Flavor,7
Hydroxyethylcellulose,8
Sodium benzoate,10
Saccharin sodium,12
Ammonium chloride,1
Citric acid,10
Sodium citrate,10
Sorbitol,3
Glycerol,9
Orciprenaline sulfate,1
Clobutinol hydrochloride,1
Ethanol,3
Anise oil,7
Water purified,13
Oxymetazoline hydrochloride,1
Benzalkonium chloride,6
Edetate disodium,9
Sodium hydroxide,13
Sodium phosphate,2
Dibasic sodium phosphate,3
Water purified,13
Vehicle,13
Oxymetazoline hydrochloride,1
Tyloxapol,13
Dibasic sodium phosphate,3
Potassium phosphate,3
Benzalkonium chloride,6
Chlorhexidine gluconate,1
Edetate disodium,9
Pheniramine maleate,1
Sugar,12
Methyl paraben,10
Propyl paraben,10
Citric acid,10
Sodium citrate,10
Flavor,7
Water purified,13
Polyethylene glycol 400,3
Paracetamol,1
Glycerol,9
Sorbitol,3
Benzoic acid,10
Saccharin sodium,12
Phenylpropanolamine,1
Chlorpheniramine maleate,1
Dextromethorphan hydrobromide,1
Carboxymethylcellulose sodium,6
Dye,5
Ascorbic acid,1
Flavor,7
Carbon dioxide,13
Water purified,13
Phenylpropanolamine,1
Vehicle,13
Sodium metabisulfite,10
Edetate disodium,9
Phenytoin,1
Kollidon CL-M,3
Kollidon 90F,3
Preservative,10
Water purified,13
Pipenzolate methyl bromide,1
Phenobarbitone,1
Ethanol,3
Propylene glycol,3
Saccharin sodium,12
Glycerol,9
Peppermint oil,7
Flavor,7
Dye,5
Sodium citrate,10
Citric acid,10
Water purified,13
Polidocanol,1
Kollidon VA 64,3
Ethocel® 20,3
Lutrol E 400,3
Ethyl acetate,3
Isopropanol,3
Polyvinyl pyrrolidone–iodine,1
Glycerol,9
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Propylene glycol,3
Ethanol,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Kollidon VA 64,3
Propanol,13
Ethanol,3
Polyvinyl pyrrolidone–iodine,1
Saccharin sodium,12
Menthol,7
Anise oil,7
Eucalyptol,7
Polyethylene glycol 400,3
Ethanol,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Saccharin sodium,12
Water purified,13
Menthol,7
Anise oil,7
Eucalyptol,7
Lutrol E 400,3
Ethanol,3
Polyvinyl pyrrolidone–iodine,1
Sodium lauryl sulfate,13
Lauric diethanolamide,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Texapon® K 12,3
Sodium biphosphate,13
Sodium citrate,10
Sodium hydroxide,13
Glycerol,9
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Hydroxyethylcellulose,8
Lutrol F 127,3
Sodium hydroxide,13
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutrol F 127,3
Lutrol E 400,3
Citric acid,10
Sodium phosphate,2
Polyvinyl pyrrolidone–iodine,1
Citric acid,10
Sodium phosphate,2
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutensit® AES,3
Monoamide® 150 MAW,3
Perfume,7
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Neutronyx® S 60,13
Super Amide® L 9,3
Perfume,7
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutrol F 127,3
Lutrol E 400,3
Citric acid,10
Sodium phosphate,2
Polyvinyl pyrrolidone–iodine,1
Hydroxyethylcellulose,8
Buffer,13
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Saccharin sodium,12
Menthol,7
Anise oil,7
Eucalyptol,7
Polyethylene glycol 400,3
Ethanol,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Texapon® K 12,3
Cremophor NP 14,8
Tartaric acid,7
Sulfuric acid,13
Ethanol,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Cremophor A 25,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Glycerol,9
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Propylene glycol,3
Ethanol,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Kollidon VA 64,3
Propanol,13
Ethanol,3
Polyvinyl pyrrolidone–iodine,1
Saccharin sodium,12
Water purified,13
Menthol,7
Anise oil,7
Eucalyptol,7
Lutrol E 400,3
Ethanol,3
Polyvinyl pyrrolidone–iodine,1
Maize PO4 Aerosol,13
Isopropyl myristate,3
Dow Corning 344 Fluid,3
Pentane,13
Propane,13
Butane,13
Polyvinyl pyrrolidone–iodine,1
Water purified,13
Potassium iodide,1
Xylitol,3
Propylene glycol,3
Menthol,7
Peppermint oil,7
Polyvinyl pyrrolidone–iodine,1
Neutronyx® S 60,13
Super Amide® L 9,3
Hydroxyethylcellulose,8
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Citric acid,10
Sodium phosphate,2
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutrol F 127,3
Lutrol E 400,3
Citric acid,10
Sodium phosphate,2
Polyvinyl pyrrolidone–iodine,1
Texapon® K 12,3
Sodium biphosphate,13
Sodium citrate,10
Sodium hydroxide,13
Glycerol,9
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Hydroxyethylcellulose,8
Lutrol F 127,3
Sodium hydroxide,13
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Sodium lauryl sulfate,13
Lauric diethanolamide,3
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Neutronyx® S 60,13
Super Amide® L 9,3
Perfume,7
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutensit® AES,3
Monoamide® 150 MAW,3
Perfume,7
Water purified,13
Polyvinyl pyrrolidone–iodine,1
Lutrol E 400,3
Lutrol F 127,3
Citric acid,10
Sodium phosphate,2
Polyvinyl pyrrolidone–iodine,1
Hydroxyethylcellulose,8
Buffer,13
Water purified,13
Promethazine hydrochloride,1
Sucrose,3
Citric acid,10
Sodium citrate,10
Ascorbic acid,10
Sodium metabisulfite,10
Sodium sulfite,10
Ethanol,3
Flavor,7
Polysorbate 80,3
Dye,5
Water purified,13
Pluronic L62,3
Promethazine hydrochloride,1
Pluronic L62,3
Carbopol 974P,3
Promethazine hydrochloride,1
Pseudoephedrine hydrochloride,1
Sucrose,3
Glycerol,9
Sorbitol,3
Propylene glycol,3
Methyl paraben,10
Propyl paraben,10
Saccharin sodium,12
Dye,5
Menthol,7
Citric acid,10
Sodium citrate,10
Water purified,13
Sucrose,3
Glucose,12
Glycerol,9
Pseudoephedrine hydrochloride,1
Carbinoxamine maleate,1
Saccharin sodium,12
Sodium benzoate,10
Flavor,7
Dye,5
Hydrochloric acid,13
HyFlo filter aid,8
Water purified,13
Sodium hydroxide,13
Sucrose,3
Glucose,12
Glycerol,9
Pseudoephedrine hydrochloride,1
Carbinoxamine maleate,1
Saccharin sodium,12
Sodium benzoate,10
Flavor,7
Dye,5
Hydrochloric acid,13
HyFlo filter aid,8
Water purified,13
Sodium hydroxide,13
Salbutamol,1
Oleic acid,3
Trichloromonofluoromethane,13
Dichlorodifluoromethane,13
Citric acid,10
Sodium benzoate,10
Sodium citrate,10
Saccharin sodium,12
Salbutamol,1
Sodium chloride,13
Flavor,7
Hydroxypropylmethylcellulose,4
Water purified,13
Salbutamol,1
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Citric acid,10
Sodium citrate,10
Sorbitol,3
Flavor,7
Propylene glycol,3
Water purified,13
Salmeterol,1
Miglyol® 829,6
Peppermint oil,7
Menthol,7
Butane,13
Simethicone,1
Polyethylene glycol,3
Xanthan gum,8
Methylcellulose,3
Potassium sorbate,10
Methyl paraben,10
Propyl paraben,10
Saccharin sodium,12
Flavor,7
Citric acid,10
Sodium citrate,10
Water purified,13
Sodium chloride,1
Benzalkonium chloride,6
Water purified,13
Sucralfate,1
Methyl paraben,10
Propyl paraben,10
Sorbitol,3
Saccharin sodium,12
Hydroxyethylcellulose,8
Cellulose,3
Sodium phosphate,2
Flavor,7
Water purified,13
Sulfadiazine,1
Trimethoprim,1
Sodium hydroxide,13
Kollidon CL-M,3
Water purified,13
Sulfamethoxazole,1
Trimethoprim,1
Hydrogel 843T,13
Tragacanth,13
Saccharin sodium,12
Anise oil,7
Methyl paraben,10
Propyl paraben,10
Ethanol,3
Sorbitol,3
Glycerol,9
Water purified,13
Sulfamethoxazole,1
Trimethoprim,1
Kollidon CL-M,3
Sucrose,3
Water purified,13
Flavor,7
Sulfamethoxazole,1
Trimethoprim,1
Sucrose,3
Lutrol F 127,3
Water purified,13
Flavor,7
Sulfathiazole,1
Kollidon 25,3
Preservative,10
Water purified,13
Sulfidoxine,1
Lutrol E 400,3
Preservative,10
Water purified,13
Tylose® M 300,6
Methyl paraben,10
Propyl paraben,10
Sugar,12
Sodium hydroxide,13
Trisodium citrate,10
Benzoic acid,10
Sorbitol,3
Polysorbate 80,3
Sulfidoxine,1
Pyrimethamine,1
Flavor,7
Water purified,13
Terfenadine,1
Sucrose,3
Methyl paraben,10
Propyl paraben,10
Propylene glycol,3
Polysorbate 80,3
Benzyl alcohol,3
Anise oil,7
Magnesium aluminium silicate,6
Glycerol,9
Carboxymethylcellulose sodium,6
Citric acid,10
Water purified,13
Terfenadine,1
Lutrol F 127,3
Cremophor RH 40,3
Preservative,10
Water purified,13
Theophylline sodium glycinate,1
Sucrose,3
Sodium benzoate,10
Saccharin sodium,12
Dye,5
Flavor,7
Water purified,13
Timolol maleate,1
Vehicle,13
Tolu balsam,1
Magnesium carbonate,8
Sucrose,3
Water purified,13
Methyl paraben,10
Propyl paraben,10
Glycerol,9
Dextromethorphan hydrobromide,1
Ephedrine hydrochloride,1
Ammonium chloride,1
Chlorpheniramine maleate,1
Phenylephrine hydrochloride,1
Glucose,12
Flavor,7
Ipecac fluid extract,1
Ethanol,3
Dye,5
Hydrochloric acid,13
Tretinoin,1
Cremophor RH 40,3
